ID,Type,SKU,Name,Published,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Manage stock?,Weight (kg),Length (cm),Width (cm),Height (cm),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Meta: product_group,Meta: color_name,Meta: color_hex,Meta: complete_the_look,Meta: maincat,Meta: subcat
,variable,organic-bamboo-women-sleeveless-crewneck-bodysuit-black,Organic Bamboo Women's Sleeveless Crewneck Bodysuit,1,,<span>Hug your curves with this sleeveless bodysuit! This lightweight and breathable bodysuit provides the ultimate comfort throughout the day. The crewneck elevates the look and make it perfect to wear as a top alone or paired with other layers.</span><ul><li>100% sustainable</li><li>95% organic cotton + 5% recycled elastane</li><li>GRS &amp; OEKO-TEX certified</li><li>Low-impact dye</li><li>Ultra-soft</li><li>Biodegradable</li><li>Non-toxic</li><li>BioBag packaging</li><li>Made in UAE</li></ul>,,,taxable,,1,20,,0,,1,,,,,,,139,259,"Bodysuits,Underwear,Buy One Get One,The Outlet","b1g1, outlet, women-bodysuits",,"https://cdn.shopify.com/s/files/1/0469/1152/0920/products/CF_e99e33b6-4375-4f02-ac3b-85bee4a338f7.jpg?v=1743658790,https://cdn.shopify.com/s/files/1/0469/1152/0920/products/CB_7257898e-838b-41d8-859d-52860cb7e682.jpg?v=1743658790,https://cdn.shopify.com/s/files/1/0469/1152/0920/products/FF_d7914d56-51c8-4f5c-bbf3-aefb4e4938b3.jpg?v=1743658790,https://cdn.shopify.com/s/files/1/0469/1152/0920/products/FB_fee40396-7298-4420-8f26-c26754c139d8.jpg?v=1743658790",,,,,,,,,,pa_size,S|M|L|XL|2XL,1,1,organic-bamboo-women-sleeveless-crewneck-bodysuit,Jet Black,#383E4E,,bodysuits,
,variation,GL11V1BLKS,,1,,,,,,,1,1,,,,1,,,,,,,139,259,,,,,,,organic-bamboo-women-sleeveless-crewneck-bodysuit-black,,,,,,,pa_size,S,,,,,,,,
,variation,GL11V1BLKM,,1,,,,,,,1,3,,,,1,,,,,,,139,259,,,,,,,organic-bamboo-women-sleeveless-crewneck-bodysuit-black,,,,,,,pa_size,M,,,,,,,,
,variation,GL11V1BLKL,,1,,,,,,,1,6,,,,1,,,,,,,139,259,,,,,,,organic-bamboo-women-sleeveless-crewneck-bodysuit-black,,,,,,,pa_size,L,,,,,,,,
,variation,GL11V1BLKXL,,1,,,,,,,1,7,,,,1,,,,,,,139,259,,,,,,,organic-bamboo-women-sleeveless-crewneck-bodysuit-black,,,,,,,pa_size,XL,,,,,,,,
,variation,GL11V1BLK2XL,,1,,,,,,,1,3,,,,1,,,,,,,139,259,,,,,,,organic-bamboo-women-sleeveless-crewneck-bodysuit-black,,,,,,,pa_size,2XL,,,,,,,,
,variable,organic-bamboo-women-c-sleeve-crewneck-bodysuit-taupe,Organic Bamboo Women's C Sleeve Crewneck Bodysuit,1,,"<span><span>This C Sleeve Bodysuit is an essential in any woman's wardrobe! Made from organic bamboo, this bodysuit provides supportive stretch that molds onto your body. This everyday body is a perfect base piece that can be paired with anything, elevating your look while being ultra-comfortable.</span></span><ul><li>100% sustainable</li><li>95% organic cotton + 5% recycled elastane</li><li>GRS &amp; OEKO-TEX certified</li><li>Low-impact dye</li><li>Ultra-soft</li><li>Biodegradable</li><li>Non-toxic</li><li>BioBag packaging</li><li>Made in UAE</li></ul><br>",,,taxable,,1,17,,0,,1,,,,,,,139,259,"Bodysuits,Underwear",women-bodysuits,,"https://cdn.shopify.com/s/files/1/0469/1152/0920/products/CF_e8107922-fa00-46d7-a2a0-871c4dc8844e.jpg?v=1743658788,https://cdn.shopify.com/s/files/1/0469/1152/0920/products/CB_29be9458-23a9-4a9b-83f1-578667736095.jpg?v=1743658788,https://cdn.shopify.com/s/files/1/0469/1152/0920/products/LF_d4624a30-e485-4b43-a0e8-ba32e8040ae0.jpg?v=1743658788,https://cdn.shopify.com/s/files/1/0469/1152/0920/products/LB_f0fa001e-24de-4b40-ab3d-41133c2bb6c7.jpg?v=1743658788",,,,,,,,,,pa_size,S|M|L|XL|2XL,1,1,organic-bamboo-women-c-sleeve-crewneck-bodysuit,Natural Taupe,#AF9483,,bodysuits,
,variation,GL10V1TAUPS,,1,,,,,,,1,2,,,,1,,,,,,,139,259,,,,,,,organic-bamboo-women-c-sleeve-crewneck-bodysuit-taupe,,,,,,,pa_size,S,,,,,,,,
,variation,GL10V1TAUPM,,1,,,,,,,1,4,,,,1,,,,,,,139,259,,,,,,,organic-bamboo-women-c-sleeve-crewneck-bodysuit-taupe,,,,,,,pa_size,M,,,,,,,,
,variation,GL10V1TAUPL,,1,,,,,,,1,6,,,,1,,,,,,,139,259,,,,,,,organic-bamboo-women-c-sleeve-crewneck-bodysuit-taupe,,,,,,,pa_size,L,,,,,,,,
,variation,GL10V1TAUPXL,,1,,,,,,,1,3,,,,1,,,,,,,139,259,,,,,,,organic-bamboo-women-c-sleeve-crewneck-bodysuit-taupe,,,,,,,pa_size,XL,,,,,,,,
,variation,GL10V1TAUP2XL,,1,,,,,,,1,2,,,,1,,,,,,,139,259,,,,,,,organic-bamboo-women-c-sleeve-crewneck-bodysuit-taupe,,,,,,,pa_size,2XL,,,,,,,,
,variable,organic-bamboo-women-c-sleeve-crewneck-bodysuit-pink,Organic Bamboo Women's C Sleeve Crewneck Bodysuit,1,,"<span>This C Sleeve Bodysuit is an essential in any woman's wardrobe! Made from organic bamboo, this bodysuit provides supportive stretch that molds onto your body. This everyday body is a perfect base piece that can be paired with anything, elevating your look while being ultra-comfortable.</span><ul><li>100% sustainable</li><li>95% organic cotton + 5% recycled elastane</li><li>GRS &amp; OEKO-TEX certified</li><li>Low-impact dye</li><li>Ultra-soft</li><li>Biodegradable</li><li>Non-toxic</li><li>BioBag packaging</li><li>Made in UAE</li></ul><br>",,,taxable,,1,17,,0,,1,,,,,,,139,259,"Bodysuits,Underwear,The Outlet","outlet, women-bodysuits",,"https://cdn.shopify.com/s/files/1/0469/1152/0920/products/CF_34fa9a4d-21dc-4c9b-bae3-3a212d523509.jpg?v=1743658786,https://cdn.shopify.com/s/files/1/0469/1152/0920/products/CB_799d85f9-73d8-4210-9011-336607fde1fe.jpg?v=1743658787,https://cdn.shopify.com/s/files/1/0469/1152/0920/products/FFF_6c358b0a-7689-4319-92fb-362652415ff3.jpg?v=1743658787,https://cdn.shopify.com/s/files/1/0469/1152/0920/products/FF_4999d954-dbfb-4f78-ace0-0d1e972d1ea3.jpg?v=1743658787",,,,,,,,,,pa_size,S|M|L|XL|2XL,1,1,organic-bamboo-women-c-sleeve-crewneck-bodysuit,Pastel Pink,#F7C8C2,,bodysuits,
,variation,GL10V1PNKS,,1,,,,,,,1,1,,,,1,,,,,,,139,259,,,,,,,organic-bamboo-women-c-sleeve-crewneck-bodysuit-pink,,,,,,,pa_size,S,,,,,,,,
,variation,GL10V1PNKM,,1,,,,,,,1,5,,,,1,,,,,,,139,259,,,,,,,organic-bamboo-women-c-sleeve-crewneck-bodysuit-pink,,,,,,,pa_size,M,,,,,,,,
,variation,GL10V1PNKL,,1,,,,,,,1,6,,,,1,,,,,,,139,259,,,,,,,organic-bamboo-women-c-sleeve-crewneck-bodysuit-pink,,,,,,,pa_size,L,,,,,,,,
,variation,GL10V1PNKXL,,1,,,,,,,1,3,,,,1,,,,,,,139,259,,,,,,,organic-bamboo-women-c-sleeve-crewneck-bodysuit-pink,,,,,,,pa_size,XL,,,,,,,,
,variation,GL10V1PNK2XL,,1,,,,,,,1,2,,,,1,,,,,,,139,259,,,,,,,organic-bamboo-women-c-sleeve-crewneck-bodysuit-pink,,,,,,,pa_size,2XL,,,,,,,,
,variable,organic-bamboo-women-c-sleeve-crewneck-bodysuit-white,Organic Bamboo Women's C Sleeve Crewneck Bodysuit,1,,"<span>This C Sleeve Bodysuit is an essential in any woman's wardrobe! Made from organic bamboo, this bodysuit provides supportive stretch that molds onto your body. This everyday body is a perfect base piece that can be paired with anything, elevating your look while being ultra-comfortable.</span><ul><li>100% sustainable</li><li>95% organic cotton + 5% recycled elastane</li><li>GRS &amp; OEKO-TEX certified</li><li>Low-impact dye</li><li>Ultra-soft</li><li>Biodegradable</li><li>Non-toxic</li><li>BioBag packaging</li><li>Made in UAE</li></ul><br>",,,taxable,,1,14,,0,,1,,,,,,,139,259,"Bodysuits,Underwear",women-bodysuits,,"https://cdn.shopify.com/s/files/1/0469/1152/0920/products/CF_6d3e4b90-886d-4881-87d2-393f3ec26b96.jpg?v=1743658785,https://cdn.shopify.com/s/files/1/0469/1152/0920/products/CB_324373d0-f484-4d85-907b-de4a55674760.jpg?v=1743658785,https://cdn.shopify.com/s/files/1/0469/1152/0920/products/FFF_c5b2ec92-c2db-4b66-a48c-13bfc6a6141a.jpg?v=1743658785,https://cdn.shopify.com/s/files/1/0469/1152/0920/products/FF_d807f378-3577-482c-8270-9d374886bb0c.jpg?v=1743658785",,,,,,,,,,pa_size,S|M|L|XL|2XL,1,1,organic-bamboo-women-c-sleeve-crewneck-bodysuit,White Cloud,#EDEDE6,,bodysuits,
,variation,GL10V1WHTS,,1,,,,,,,1,1,,,,1,,,,,,,139,259,,,,,,,organic-bamboo-women-c-sleeve-crewneck-bodysuit-white,,,,,,,pa_size,S,,,,,,,,
,variation,GL10V1WHTM,,1,,,,,,,1,2,,,,1,,,,,,,139,259,,,,,,,organic-bamboo-women-c-sleeve-crewneck-bodysuit-white,,,,,,,pa_size,M,,,,,,,,
,variation,GL10V1WHTL,,1,,,,,,,1,6,,,,1,,,,,,,139,259,,,,,,,organic-bamboo-women-c-sleeve-crewneck-bodysuit-white,,,,,,,pa_size,L,,,,,,,,
,variation,GL10V1WHTXL,,1,,,,,,,1,2,,,,1,,,,,,,139,259,,,,,,,organic-bamboo-women-c-sleeve-crewneck-bodysuit-white,,,,,,,pa_size,XL,,,,,,,,
,variation,GL10V1WHT2XL,,1,,,,,,,1,3,,,,1,,,,,,,139,259,,,,,,,organic-bamboo-women-c-sleeve-crewneck-bodysuit-white,,,,,,,pa_size,2XL,,,,,,,,
,variable,organic-bamboo-women-c-sleeve-crewneck-bodysuit-black,Organic Bamboo Women's C Sleeve Crewneck Bodysuit,1,,"<span>This C Sleeve Bodysuit is an essential in any woman's wardrobe! Made from organic bamboo, this bodysuit provides supportive stretch that molds onto your body. This everyday body is a perfect base piece that can be paired with anything, elevating your look while being ultra-comfortable.</span><ul><li>100% sustainable</li><li>95% organic cotton + 5% recycled elastane</li><li>GRS &amp; OEKO-TEX certified</li><li>Low-impact dye</li><li>Ultra-soft</li><li>Biodegradable</li><li>Non-toxic</li><li>BioBag packaging</li><li>Made in UAE</li></ul>",,,taxable,,1,18,,0,,1,,,,,,,139,259,"Bodysuits,Underwear,The Outlet","outlet, women-bodysuits",,"https://cdn.shopify.com/s/files/1/0469/1152/0920/products/CF_0de01750-6557-4810-a6b3-f59339c8d7e6.jpg?v=1743658783,https://cdn.shopify.com/s/files/1/0469/1152/0920/products/CB_63c04574-f232-44c4-9533-9689bb485363.jpg?v=1743658783,https://cdn.shopify.com/s/files/1/0469/1152/0920/products/FFF_8990f1b9-9425-45dd-92e7-9bed9ac1615a.jpg?v=1743658784,https://cdn.shopify.com/s/files/1/0469/1152/0920/products/FF_205320c6-8c77-4eed-a330-37ddd0b71780.jpg?v=1743658784",,,,,,,,,,pa_size,S|M|L|XL|2XL,1,1,organic-bamboo-women-c-sleeve-crewneck-bodysuit,Jet Black,#383E4E,,bodysuits,
,variation,GL10V1BLKS,,1,,,,,,,1,2,,,,1,,,,,,,139,259,,,,,,,organic-bamboo-women-c-sleeve-crewneck-bodysuit-black,,,,,,,pa_size,S,,,,,,,,
,variation,GL10V1BLKM,,1,,,,,,,1,5,,,,1,,,,,,,139,259,,,,,,,organic-bamboo-women-c-sleeve-crewneck-bodysuit-black,,,,,,,pa_size,M,,,,,,,,
,variation,GL10V1BLKL,,1,,,,,,,1,6,,,,1,,,,,,,139,259,,,,,,,organic-bamboo-women-c-sleeve-crewneck-bodysuit-black,,,,,,,pa_size,L,,,,,,,,
,variation,GL10V1BLKXL,,1,,,,,,,1,2,,,,1,,,,,,,139,259,,,,,,,organic-bamboo-women-c-sleeve-crewneck-bodysuit-black,,,,,,,pa_size,XL,,,,,,,,
,variation,GL10V1BLK2XL,,1,,,,,,,1,3,,,,1,,,,,,,139,259,,,,,,,organic-bamboo-women-c-sleeve-crewneck-bodysuit-black,,,,,,,pa_size,2XL,,,,,,,,
,variable,organic-bamboo-women-long-sleeve-crewneck-bodysuit-taupe,Organic Bamboo Women's Long Sleeve Crewneck Bodysuit,1,,"<span><span>Made from the softest organic eco-friendly bamboo, this second skin long sleeves bodysuit has a beautiful stretchy finish that molds onto your body perfectly. The crew neck bodysuit can be paired with many different pieces for a highly elevated elegant look, while providing softness and comfort throughout the entire day. The breathability of our organic bamboo keeps all the pieces ultra-fresh, so can you wear this from day to night!</span></span><ul><li>100% sustainable</li><li>95% organic cotton + 5% recycled elastane</li><li>GRS &amp; OEKO-TEX certified</li><li>Low-impact dye</li><li>Ultra-soft</li><li>Biodegradable</li><li>Non-toxic</li><li>BioBag packaging</li><li>Made in UAE</li></ul><br>",,,taxable,,1,7,,0,,1,,,,,,,139,259,"Bodysuits,Underwear,Buy One Get One,The Outlet","b1g1, outlet, women-bodysuits",,"https://cdn.shopify.com/s/files/1/0469/1152/0920/products/CF_41b85d5d-57e9-4467-a176-0d2ea857f04f.jpg?v=1743658782,https://cdn.shopify.com/s/files/1/0469/1152/0920/products/CB_43d607ec-08ef-4bab-ac29-05102b65c049.jpg?v=1743658782,https://cdn.shopify.com/s/files/1/0469/1152/0920/products/LF_23504e5d-9e20-47af-84be-472796cdd4d6.jpg?v=1743658782,https://cdn.shopify.com/s/files/1/0469/1152/0920/products/LB_5a45cf94-200d-4542-9e2e-da0443d54a93.jpg?v=1743658782",,,,,,,,,,pa_size,S|M|L|XL|2XL,1,1,organic-bamboo-women-long-sleeve-crewneck-bodysuit,Natural Taupe,#AF9483,,bodysuits,
,variation,GU09V1TAUPS,,1,,,,,,,0,0,,,,1,,,,,,,139,259,,,,,,,organic-bamboo-women-long-sleeve-crewneck-bodysuit-taupe,,,,,,,pa_size,S,,,,,,,,
,variation,GU09V1TAUPM,,1,,,,,,,1,1,,,,1,,,,,,,139,259,,,,,,,organic-bamboo-women-long-sleeve-crewneck-bodysuit-taupe,,,,,,,pa_size,M,,,,,,,,
,variation,GU09V1TAUPL,,1,,,,,,,1,2,,,,1,,,,,,,139,259,,,,,,,organic-bamboo-women-long-sleeve-crewneck-bodysuit-taupe,,,,,,,pa_size,L,,,,,,,,
,variation,GU09V1TAUPXL,,1,,,,,,,1,2,,,,1,,,,,,,139,259,,,,,,,organic-bamboo-women-long-sleeve-crewneck-bodysuit-taupe,,,,,,,pa_size,XL,,,,,,,,
,variation,GU09V1TAUP2XL,,1,,,,,,,1,2,,,,1,,,,,,,139,259,,,,,,,organic-bamboo-women-long-sleeve-crewneck-bodysuit-taupe,,,,,,,pa_size,2XL,,,,,,,,
,variable,organic-bamboo-women-long-sleeve-crewneck-bodysuit-pink,Organic Bamboo Women's Long Sleeve Crewneck Bodysuit,1,,"<span>Made from the softest organic eco-friendly bamboo, this second skin long sleeves bodysuit has a beautiful stretchy finish that molds onto your body perfectly. The crew neck bodysuit can be paired with many different pieces for a highly elevated elegant look, while providing softness and comfort throughout the entire day. The breathability of our organic bamboo keeps all the pieces ultra-fresh, so can you wear this from day to night!</span><ul><li>100% sustainable</li><li>95% organic cotton + 5% recycled elastane</li><li>GRS &amp; OEKO-TEX certified</li><li>Low-impact dye</li><li>Ultra-soft</li><li>Biodegradable</li><li>Non-toxic</li><li>BioBag packaging</li><li>Made in UAE</li></ul><br>",,,taxable,,1,15,,0,,1,,,,,,,,139,"Bodysuits,Underwear,Buy One Get One","b1g1, women-bodysuits",,"https://cdn.shopify.com/s/files/1/0469/1152/0920/products/CF_fa48441c-8579-44fe-9bbb-c6df540c392f.jpg?v=1743658780,https://cdn.shopify.com/s/files/1/0469/1152/0920/products/FS_cba624ca-b2aa-47da-a0be-6b01b3769063.jpg?v=1743658780,https://cdn.shopify.com/s/files/1/0469/1152/0920/products/FF_75cd3350-3850-419b-a5af-f6379429325b.jpg?v=1743658780,https://cdn.shopify.com/s/files/1/0469/1152/0920/products/CB_b151e380-7811-441d-b6d6-e332b7244976.jpg?v=1743658780",,,,,,,,,,pa_size,S|M|L|XL|2XL,1,1,organic-bamboo-women-long-sleeve-crewneck-bodysuit,Pastel Pink,#F7C8C2,,bodysuits,
,variation,GU09V1PNKS,,1,,,,,,,1,1,,,,1,,,,,,,,139,,,,,,,organic-bamboo-women-long-sleeve-crewneck-bodysuit-pink,,,,,,,pa_size,S,,,,,,,,
,variation,GU09V1PNKM,,1,,,,,,,1,3,,,,1,,,,,,,,139,,,,,,,organic-bamboo-women-long-sleeve-crewneck-bodysuit-pink,,,,,,,pa_size,M,,,,,,,,
,variation,GU09V1PNKL,,1,,,,,,,1,6,,,,1,,,,,,,,139,,,,,,,organic-bamboo-women-long-sleeve-crewneck-bodysuit-pink,,,,,,,pa_size,L,,,,,,,,
,variation,GU09V1PNKXL,,1,,,,,,,1,2,,,,1,,,,,,,,139,,,,,,,organic-bamboo-women-long-sleeve-crewneck-bodysuit-pink,,,,,,,pa_size,XL,,,,,,,,
,variation,GU09V1PNK2XL,,1,,,,,,,1,3,,,,1,,,,,,,,139,,,,,,,organic-bamboo-women-long-sleeve-crewneck-bodysuit-pink,,,,,,,pa_size,2XL,,,,,,,,
,variable,organic-bamboo-women-long-sleeve-crewneck-bodysuit-white,Organic Bamboo Women's Long Sleeve Crewneck Bodysuit,1,,"<span>Made from the softest organic eco-friendly bamboo, this second skin long sleeves bodysuit has a beautiful stretchy finish that molds onto your body perfectly. The crew neck bodysuit can be paired with many different pieces for a highly elevated elegant look, while providing softness and comfort throughout the entire day. The breathability of our organic bamboo keeps all the pieces ultra-fresh, so can you wear this from day to night!</span><ul><li>100% sustainable</li><li>95% organic cotton + 5% recycled elastane</li><li>GRS &amp; OEKO-TEX certified</li><li>Low-impact dye</li><li>Ultra-soft</li><li>Biodegradable</li><li>Non-toxic</li><li>BioBag packaging</li><li>Made in UAE</li></ul><br>",,,taxable,,1,9,,0,,1,,,,,,,,139,"Bodysuits,Underwear,Naomi Mendez,Buy One Get One,The Outlet,Bundles Sale,Kids Bundles Sale","b1g1, outlet, women-bodysuits",,"https://cdn.shopify.com/s/files/1/0469/1152/0920/products/CF_5a833aa0-edfe-41ef-ab90-b8afa890b24e.jpg?v=1641993938,https://cdn.shopify.com/s/files/1/0469/1152/0920/products/CB_77909838-26a2-466a-847d-e82c159b609a.jpg?v=1641993938,https://cdn.shopify.com/s/files/1/0469/1152/0920/products/FF_8c1ef6f9-a175-4dd3-afd3-1cb3a8c52600.jpg?v=1641993938,https://cdn.shopify.com/s/files/1/0469/1152/0920/products/CS.jpg?v=1641993938",,,,,,,,,,pa_size,S|M|L|XL|2XL,1,1,organic-bamboo-women-long-sleeve-crewneck-bodysuit,White Cloud,#EDEDE6,,bodysuits,
,variation,GU09V1WHTS,,1,,,,,,,1,2,,,,1,,,,,,,,139,,,,,,,organic-bamboo-women-long-sleeve-crewneck-bodysuit-white,,,,,,,pa_size,S,,,,,,,,
,variation,GU09V1WHTM,,1,,,,,,,1,1,,,,1,,,,,,,,139,,,,,,,organic-bamboo-women-long-sleeve-crewneck-bodysuit-white,,,,,,,pa_size,M,,,,,,,,
,variation,GU09V1WHTL,,1,,,,,,,1,2,,,,1,,,,,,,,139,,,,,,,organic-bamboo-women-long-sleeve-crewneck-bodysuit-white,,,,,,,pa_size,L,,,,,,,,
,variation,GU09V1WHTXL,,1,,,,,,,1,2,,,,1,,,,,,,,139,,,,,,,organic-bamboo-women-long-sleeve-crewneck-bodysuit-white,,,,,,,pa_size,XL,,,,,,,,
,variation,GU09V1WHT2XL,,1,,,,,,,1,2,,,,1,,,,,,,,139,,,,,,,organic-bamboo-women-long-sleeve-crewneck-bodysuit-white,,,,,,,pa_size,2XL,,,,,,,,
,variable,organic-bamboo-women-long-sleeve-crewneck-bodysuit-black,Organic Bamboo Women's Long Sleeve Crewneck Bodysuit,1,,"<span>Made from the softest organic eco-friendly bamboo, this second skin long sleeves bodysuit has a beautiful stretchy finish that molds onto your body perfectly. The crew neck bodysuit can be paired with many different pieces for a highly elevated elegant look, while providing softness and comfort throughout the entire day. The breathability of our organic bamboo keeps all the pieces ultra-fresh, so can you wear this from day to night!</span><ul><li>100% sustainable</li><li>95% organic cotton + 5% recycled elastane</li><li>GRS &amp; OEKO-TEX certified</li><li>Low-impact dye</li><li>Ultra-soft</li><li>Biodegradable</li><li>Non-toxic</li><li>BioBag packaging</li><li>Made in UAE</li></ul>",,,taxable,,1,7,,0,,1,,,,,,,,139,"Bodysuits,Underwear,Gabi Stockler,Buy One Get One","b1g1, women-bodysuits",,"https://cdn.shopify.com/s/files/1/0469/1152/0920/products/CF_feb8ce95-6b59-4eba-954a-f7fab5f98470.jpg?v=1743658779,https://cdn.shopify.com/s/files/1/0469/1152/0920/products/CB_5f87fd34-3444-4548-a267-e5b33416d4b9.jpg?v=1743658779,https://cdn.shopify.com/s/files/1/0469/1152/0920/products/FF_7c02eeae-3d1f-4619-adfa-23e11663d140.jpg?v=1743658779,https://cdn.shopify.com/s/files/1/0469/1152/0920/products/FS_c8182dce-b31c-4b76-afa5-407da7492116.jpg?v=1743658779",,,,,,,,,,pa_size,S|M|L|XL|2XL,1,1,organic-bamboo-women-long-sleeve-crewneck-bodysuit,Jet Black,#383E4E,,bodysuits,
,variation,GU09V1BLKS,,1,,,,,,,1,1,,,,1,,,,,,,,139,,,,,,,organic-bamboo-women-long-sleeve-crewneck-bodysuit-black,,,,,,,pa_size,S,,,,,,,,
,variation,GU09V1BLKM,,1,,,,,,,1,1,,,,1,,,,,,,,139,,,,,,,organic-bamboo-women-long-sleeve-crewneck-bodysuit-black,,,,,,,pa_size,M,,,,,,,,
,variation,GU09V1BLKL,,1,,,,,,,1,2,,,,1,,,,,,,,139,,,,,,,organic-bamboo-women-long-sleeve-crewneck-bodysuit-black,,,,,,,pa_size,L,,,,,,,,
,variation,GU09V1BLKXL,,1,,,,,,,1,2,,,,1,,,,,,,,139,,,,,,,organic-bamboo-women-long-sleeve-crewneck-bodysuit-black,,,,,,,pa_size,XL,,,,,,,,
,variation,GU09V1BLK2XL,,1,,,,,,,1,1,,,,1,,,,,,,,139,,,,,,,organic-bamboo-women-long-sleeve-crewneck-bodysuit-black,,,,,,,pa_size,2XL,,,,,,,,
,variable,organic-bamboo-women-sleep-tank-top-taupe,Organic Bamboo Women's Sleep Tank Top,1,,"<p><span>This ultra-soft sleep tank top made from organic bamboo, is perfect during the night because of the fabric's breathable properties. This is an essential in any women's wardrobe! The racerback design provides extra support during the night, so you can have the best night's sleep possible!</span></p><ul><li>100% sustainable</li><li>95% organic cotton + 5% recycled elastane</li><li>GRS &amp; OEKO-TEX certified</li><li>Low-impact dye</li><li>Ultra-soft</li><li>Biodegradable</li><li>Non-toxic</li><li>BioBag packaging</li><li>Made in UAE</li></ul>",,,taxable,,1,20,,0,,1,,,,,,,,109,"Underwear,The Outlet",outlet,,"https://cdn.shopify.com/s/files/1/0469/1152/0920/products/CF_ead30a31-9d94-4ea4-8c5d-665743d4106b.jpg?v=1743658777,https://cdn.shopify.com/s/files/1/0469/1152/0920/products/CB_75adc5e8-6831-4ba3-a6e1-cd78136b570e.jpg?v=1743658777,https://cdn.shopify.com/s/files/1/0469/1152/0920/products/FF_a5853ba5-31c2-40ce-88d7-c2eb7f1afc12.jpg?v=1743658777,https://cdn.shopify.com/s/files/1/0469/1152/0920/products/FS_0cdabd6f-15dc-4044-9e9a-2020d2fae2f3.jpg?v=1743658777",,,,,,,,,,pa_size,S|M|L|XL|2XL,1,1,organic-bamboo-women-sleep-tank-top,Natural Taupe,#AF9483,,inners,inners
,variation,GU07V1TAUPS,,1,,,,,,,1,2,,,,1,,,,,,,,109,,,,,,,organic-bamboo-women-sleep-tank-top-taupe,,,,,,,pa_size,S,,,,,,,,
,variation,GU07V1TAUPM,,1,,,,,,,1,1,,,,1,,,,,,,,109,,,,,,,organic-bamboo-women-sleep-tank-top-taupe,,,,,,,pa_size,M,,,,,,,,
,variation,GU07V1TAUPL,,1,,,,,,,1,6,,,,1,,,,,,,,109,,,,,,,organic-bamboo-women-sleep-tank-top-taupe,,,,,,,pa_size,L,,,,,,,,
,variation,GU07V1TAUPXL,,1,,,,,,,1,4,,,,1,,,,,,,,109,,,,,,,organic-bamboo-women-sleep-tank-top-taupe,,,,,,,pa_size,XL,,,,,,,,
,variation,GU07V1TAUP2XL,,1,,,,,,,1,7,,,,1,,,,,,,,109,,,,,,,organic-bamboo-women-sleep-tank-top-taupe,,,,,,,pa_size,2XL,,,,,,,,
,variable,organic-bamboo-women-sleep-tank-top-pink,Organic Bamboo Women's Sleep Tank Top,1,,"<p><span>This ultra-soft sleep tank top made from organic bamboo, is perfect during the night because of the fabric's breathable properties. This is an essential in any women's wardrobe! The racerback design provides extra support during the night, so you can have the best night's sleep possible!</span></p><ul><li>100% sustainable</li><li>95% organic cotton + 5% recycled elastane</li><li>GRS &amp; OEKO-TEX certified</li><li>Low-impact dye</li><li>Ultra-soft</li><li>Biodegradable</li><li>Non-toxic</li><li>BioBag packaging</li><li>Made in UAE</li></ul><br>",,,taxable,,1,22,,0,,1,,,,,,,,109,Underwear,,,"https://cdn.shopify.com/s/files/1/0469/1152/0920/products/CF_67845580-f94d-4903-812c-287c6f148e00.jpg?v=1743658775,https://cdn.shopify.com/s/files/1/0469/1152/0920/products/CB_0d37204a-b6aa-48a1-a58d-bb41d5d05e63.jpg?v=1743658775,https://cdn.shopify.com/s/files/1/0469/1152/0920/products/LF_573a6e3b-5f36-4e57-b2ba-9818c07bfdc1.jpg?v=1743658776,https://cdn.shopify.com/s/files/1/0469/1152/0920/products/LB_1940af54-a31f-4eb6-a91b-42544d10eedf.jpg?v=1743658776",,,,,,,,,,pa_size,S|M|L|XL|2XL,1,1,organic-bamboo-women-sleep-tank-top,Pastel Pink,#F7C8C2,,inners,inners
,variation,GU07V1PNKS,,1,,,,,,,1,3,,,,1,,,,,,,,109,,,,,,,organic-bamboo-women-sleep-tank-top-pink,,,,,,,pa_size,S,,,,,,,,
,variation,GU07V1PNKM,,1,,,,,,,1,5,,,,1,,,,,,,,109,,,,,,,organic-bamboo-women-sleep-tank-top-pink,,,,,,,pa_size,M,,,,,,,,
